pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,close_dt,date
ETH/USDT:USDT,1997.23425,1997.23425,0.545,2025-11-03 18:00:00+00:00,2025-11-03 21:00:00+00:00,3664.65,3586.83,0.0005,0.0005,180,-0.022213591333758848,-44.3879283,exit_long,0.0,-1.0,0.0,-1.0,3556.0,3671.96,False,long,1.0,False,1762192800000,1762203600000,"[{'amount': 0.545, 'safe_price': 3664.65, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762192800000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1998.232867125}, {'amount': 0.545, 'safe_price': 3586.83, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762203600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1955.799761175}]",0.0,0,2025-11-03 21:00:00+00:00,2025-11-03 21:00:00+00:00
SOL/USDT:USDT,1999.6527,1999.6527,12.17,2025-11-03 21:00:00+00:00,2025-11-03 22:00:00+00:00,164.31,165.87,0.0005,0.0005,60,-0.01050424792458307,-20.9943453,exit_short,328.62,-1.0,328.62,-1.0,163.15,166.22,False,short,1.0,True,1762203600000,1762207200000,"[{'amount': 12.17, 'safe_price': 164.31, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762203600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.65252635}, {'amount': 12.17, 'safe_price': 165.87, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762207200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2019.6472189499998}]",0.0,0,2025-11-03 22:00:00+00:00,2025-11-03 22:00:00+00:00
SOL/USDT:USDT,1998.7335,1998.7335,12.05,2025-11-03 22:00:00+00:00,2025-11-03 22:30:00+00:00,165.87,164.86,0.0005,0.0005,30,-0.007082520113308029,-14.16314825,exit_long,0.0,-1.0,0.0,-1.0,164.09,166.22,False,long,1.0,False,1762207200000,1762209000000,"[{'amount': 12.05, 'safe_price': 165.87, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762207200000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.73286675}, {'amount': 12.05, 'safe_price': 164.86, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762209000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1987.5562815000003}]",0.0,0,2025-11-03 22:30:00+00:00,2025-11-03 22:30:00+00:00
ETH/USDT:USDT,1997.86431,1997.86431,0.557,2025-11-03 21:00:00+00:00,2025-11-04 00:00:00+00:00,3586.83,3602.15,0.0005,0.0005,180,-0.005196672832897143,-10.37705606,exit_short,7173.66,-1.0,7173.66,-1.0,3556.0,3613.61,False,short,1.0,True,1762203600000,1762214400000,"[{'amount': 0.557, 'safe_price': 3586.83, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762203600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1998.863242155}, {'amount': 0.557, 'safe_price': 3602.15, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762214400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2007.400748775}]",0.1583148687826248,1,2025-11-04 00:00:00+00:00,2025-11-04 00:00:00+00:00
ETH/USDT:USDT,1999.19325,1999.19325,0.555,2025-11-04 00:00:00+00:00,2025-11-04 00:30:00+00:00,3602.15,3566.54,0.0005,0.0005,30,-0.010954247700150807,-21.91060789,exit_long,0.0,-1.0,0.0,-1.0,3565.95,3635.0,False,long,1.0,False,1762214400000,1762216200000,"[{'amount': 0.555, 'safe_price': 3602.15, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762214400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.1928466250001}, {'amount': 0.555, 'safe_price': 3566.54, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762216200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1980.41941485}]",-0.15774641323941968,1,2025-11-04 00:30:00+00:00,2025-11-04 00:30:00+00:00
ETH/USDT:USDT,1997.2624,1997.2624,0.56,2025-11-04 00:30:00+00:00,2025-11-04 01:00:00+00:00,3566.54,3616.5,0.0005,0.0005,30,-0.015022489346699404,-29.9888512,exit_short,7133.08,-1.0,7133.08,-1.0,3566.54,3642.91,False,short,1.0,True,1762216200000,1762218000000,"[{'amount': 0.56, 'safe_price': 3566.54, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762216200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1998.2610312}, {'amount': 0.56, 'safe_price': 3616.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762218000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2026.2526200000002}]",0.0,1,2025-11-04 01:00:00+00:00,2025-11-04 01:00:00+00:00
BTC/USDT:USDT,1906.659,1906.659,0.018,2025-11-03 15:30:00+00:00,2025-11-04 05:00:00+00:00,105925.5,105819.62743628188,0.0005,0.0005,810,0.0001538468371787321,0.29318679,roi,211851.0,-1.0,211851.0,-1.0,105300.0,107797.2,False,short,1.0,True,1762183800000,1762232400000,"[{'amount': 0.018, 'safe_price': 105925.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762183800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1907.6123294999998}, {'amount': 0.018, 'safe_price': 105819.62743628188, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762232400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 1905.7056705000002}]",0.293186787336,1,2025-11-04 05:00:00+00:00,2025-11-04 05:00:00+00:00
LINK/USDT:USDT,1999.93248,1999.93248,131.04,2025-11-03 20:30:00+00:00,2025-11-04 05:00:00+00:00,15.262,14.969954999999999,0.0005,0.0005,510,0.018198041714562622,36.37665727,trailing_stop_loss,30.524,-1.0,14.969954999999999,-0.001,14.955,15.5,False,short,1.0,True,1762201800000,1762232400000,"[{'amount': 131.04, 'safe_price': 15.262, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762201800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.9324462399998}, {'amount': 131.04, 'safe_price': 14.969954999999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762232400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1962.6437346515995}]",0.08787816286828487,1,2025-11-04 05:00:00+00:00,2025-11-04 05:00:00+00:00
SOL/USDT:USDT,1999.7518,1999.7518,12.13,2025-11-03 22:30:00+00:00,2025-11-04 05:00:00+00:00,164.86,160.29012999999998,0.0005,0.0005,390,0.026696636714447178,53.359954,trailing_stop_loss,329.72,-1.0,160.29012999999998,-0.001,160.13,168.28,False,short,1.0,True,1762209000000,1762232400000,"[{'amount': 12.13, 'safe_price': 164.86, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762209000000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.7516759}, {'amount': 12.13, 'safe_price': 160.29012999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762232400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1945.2914365384497}]",-0.10053356109314954,1,2025-11-04 05:00:00+00:00,2025-11-04 05:00:00+00:00
BNB/USDT:USDT,1996.1842,1996.1842,2.02,2025-11-04 05:00:00+00:00,2025-11-04 05:30:00+00:00,988.21,968.33,0.0005,0.0005,30,-0.02109657469258712,-42.1337054,exit_long,0.0,-1.0,0.0,-1.0,947.27,990.68,False,long,1.0,False,1762232400000,1762234200000,"[{'amount': 2.02, 'safe_price': 988.21, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762232400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1997.1822921}, {'amount': 2.02, 'safe_price': 968.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762234200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1957.0046133}]",0.0,1,2025-11-04 05:30:00+00:00,2025-11-04 05:30:00+00:00
BNB/USDT:USDT,1994.7598,1994.7598,2.06,2025-11-04 05:30:00+00:00,2025-11-04 05:30:00+00:00,968.33,955.8385430000001,0.0005,0.0005,0,0.011912406202745439,23.75050782,trailing_stop_loss,1936.66,-1.0,948.2172699999999,-0.001,947.27,968.36,False,short,1.0,True,1762234200000,1762234200000,"[{'amount': 2.06, 'safe_price': 968.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762234200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1995.7571799}, {'amount': 2.06, 'safe_price': 955.8385430000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762234200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1970.01191227929}]",0.0,1,2025-11-04 05:30:00+00:00,2025-11-04 05:30:00+00:00
